StudyID,,Koegel.2002.AL.A,Symon.1995.AL.A,Waddington.2022.KR.A,Waddington.2022.KR.B,Waddington.2022.KR.C,Waddington.2022.KR.D,Waddington.2022.KR.E,Waddington.2022.KR.F,Abda.2021.GF.A,Bravo.2022.GF.A,Bravo.2022.GF.B,Bravo.2022.GF.C,Bravo.2022.GF.D,Bravo.2022.GF.E,Bravo.2022.GF.F,Bradshaw.2017.KR.A,Bradshaw.2017.KR.B,Bradshaw.2017.KR.C,Bradshaw.2017.KR.D,Bradshaw.2017.KR.E,Bradshaw.2017.KR.F,Bruinsma.2005.KR.A,Coolican.2010.TB.B,Coolican.2010.TB.C,Gouvousis.2011.TB.A,Gouvousis.2011.TB.C,Gouvousis.2011.TB.E,Gouvousis.2011.TB.G,Gouvousis.2011.TB.I,Gouvousis.2011.TB.K,Gouvousis.2011.TB.M,Gouvousis.2011.TB.N,Gouvousis.2011.TB.O,Gouvousis.2011.TB.S,Gouvousis.2011.TB.T,Gouvousis.2011.TB.U,McNerney.2003.TB.A,McNerney.2003.TB.B,Ohara.2015.KR.A,Ohara.2015.KR.B,Ohara.2015.KR.C,Ohara.2015.KR.D,Ohara.2015.KR.E,Ohara.2015.KR.F,Ohara.2015.KR.G,Ohara.2015.KR.H,Oliver.2018.KR.A,Randolph.2011.TB.A,Randolph.2011.TB.B,Randolph.2011.TB.C,Russell.2013.TB.A,Stahmer.1995.AL.A,Stahmer.1995.AL.B,Steiner.2013.TB.A,Winter.2006.KR.A,Winter.2006.KR.B,Winter.2006.KR.C,Winter.2006.KR.D,Winter.2006.KR.E,Brown.2015.KR.A,Brown.2015.KR.B ,Hancock.2002.AL.A,Hancock.2002.AL.B,Kaiser.2010.AL.A,Shire.2021.KR.B,Kang.2022.GF.A,Kang.2022.GF.B,Kang.2022.GF.C,Kang.2022.GF.D,Olive.2007.KR.A,Olive.2007.KR.B,Olive.2007.KR.C,Ingersoll.2013.TB.A,Ingersoll.2013.TB.B,Ingersoll.2017.GF.A,Ingersoll.2017.GF.B,Ingersoll.2017.GF.C,Ingersoll.2017.GF.D,Ingersoll.2017.GF.E,Ingersoll.2017.GF.E,Tupou.2020.GF.A,Tupou.2020.GF.B,Tupou.2020.GF.C,Tupou.2022.GF.A,Tupou.2022.GF.B,Tupou.2022.GF.C,VanNoorden.2022.GF.A,VanNoorden.2022.GF.B,VanNoorden.2022.GF.C,VanNoorden.2022.GF.D,VanNoorden.2022.GF.E,Vismara.2019.KR.A,Vismara.2019.KR.B,Waddington.2020.GF.A,Waddington.2020.GF.B,Waddington.2020.GF.C,Waddington.2021.GF.A,Waddington.2021.GF.B,Waddington.2021.GF.C,Cardon.2011.TB.A,Ingersoll.2006.KR.A,Ingersoll.2006.KR.B,Ingersoll.2006.KR.C,Ingersoll.2006.KR.D,Ingersoll.2006.KR.E,Ingersoll.2006.KR.F,Ingersoll.2006.KR.G,Ingersoll.2007.KR.A,Ingersoll.2007.KR.B,Ingersoll.2007.KR.C,Ingersoll.2007.KR.D,Keough.2016.KR.A,Keough.2016.KR.B,Taylor.2014.TB.A,Taylor.2014.TB.B,Wainer.2013.TB.A,Ingersoll2.2007.KR.A,Penney.2018.AL.A,Wainer.2014.AL.A,Walton.2012.TB.A,Walton.2012.TB.B,Gevarter.2022.GF.A,Hampton.2021.GF.A,Hampton.2021.GF.B,Hampton.2021.GF.C,Hampton.2021.GF.D,Hampton.2021.GF.E,Hampton.2021.GF.F,Lane.2016.KR.A,Lane.2016.KR.B,Penney.2016.KR.A,Smith.1999.TB.A,Smith.1999.TB.B,Hwang.1998.TB.A,Hwang.1998.TB.B,Hwang.1998.TB.C,Hwang.1998.TB.D,Hwang.1998.TB.E,Hwang.1998.TB.F,Hwang.1998.TB.G,Hwang.1998.TB.H,Hwang.1998.TB.I,Hwang.1998.TB.J,Hwang.1998.TB.K,Hwang.1998.TB.L,Ousley.2022.GF.A,Ragusa.2017.GF.B,Ragusa.2017.GF.B,Ragusa.2017.GF.B
Generality_Boundedness_7,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Maintenance_1,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Maintenance_2,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maintenance_3,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Reporting_1,,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Partial,Partial,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes
Reporting_2,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_3,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_4,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,No,No,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Partial,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,No,No,No
Reporting_5,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Yes,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_6,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_7,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,No,Yes,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Yes,Yes,Yes
Reporting_8,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_9,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_10,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_11,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Reporting_12,,Partial,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Partial,Partial,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Partial,Partial,Partial,Partial,No,No,No,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Yes,Yes,No,No,No,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Yes,Yes,Yes,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,Partial,No,Partial,Partial,Partial,Partial,Partial,Partial,Partial,No,No,No,No,Partial,Partial,Yes,Yes,Partial,No,Yes,Partial,Partial,Partial,Yes,No,No,No,No,No,No,No,No,Yes,Partial,Partial,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
Reporting_13,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Outcomes_1,,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary,Secondary
Outcomes_2,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Outcomes_3,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Outcomes_4,,Weak,Weak,Weak,Weak,Null,Null,Null,Inconsistent,Strong,Null,Inconsistent,Inconsistent,Null,Null,Null,Strong,Strong,Strong,Strong,Strong,Strong,Strong,Strong,Inconsistent,Strong,Inconsistent,Inconsistent,Null,N/A,Inconsistent,Null,Null,N/A,Inconsistent,Inconsistent,Null,Inconsistent,Inconsistent,Strong,Strong,Strong,Strong,Strong,Strong,Strong,Strong,Inconsistent,Null,Weak,Inconsistent,Null,Strong,Strong,Strong,Strong,Inconsistent,Inconsistent,Inconsistent,Inconsistent,Inconsistent,Weak,Weak,Weak,Weak,Strong,Weak,Weak,Weak,N/A,Weak,Strong,Strong,Inconsistent,Null,Weak,Null,Weak,Weak,Weak,Inconsistent,Weak,Inconsistent,Weak,Strong,Inconsistent,Weak,Inconsistent,Inconsistent,Inconsistent,Inconsistent,Inconsistent,Null,Null,Weak,Inconsistent,Strong,Inconsistent,Null,Inconsistent,Strong,Weak,Inconsistent,Inconsistent,Inconsistent,Inconsistent,Inconsistent,Null,Strong,Weak,Inconsistent,Inconsistent,Inconsistent,Null,Null,Null,Strong,Strong,Inconsistent,Inconsistent,Null,Null,Weak,Strong,Weak,Weak,Inconsistent,N/A,N/A,Inconsistent,Weak,N/A,Weak,Strong,Inconsistent,Inconsistent,Weak,Weak,Strong,Strong,Inconsistent,Inconsistent,Null,Null,Weak,Weak,Inconsistent,Null,Null,Null
